atc_name,concept_class_id,concept_code,name
Centrally acting antiobesity products,ATC 4th,A08AA,2469247_setmelanotide
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2469247_setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 3rd,A08A,2469247_setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 2nd,A08,2469247_setmelanotide
setmelanotide; parenteral,ATC 5th,A08AA12,2469247_setmelanotide
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2475077_cabotegravir
cabotegravir; systemic,ATC 5th,J05AJ04,2475077_cabotegravir
Integrase inhibitors,ATC 4th,J05AJ,2475077_cabotegravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2475077_cabotegravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2475077_cabotegravir
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2475166_voclosporin
voclosporin; systemic,ATC 5th,L04AD03,2475166_voclosporin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2475166_voclosporin
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2475166_voclosporin
Calcineurin inhibitors,ATC 4th,L04AD,2475166_voclosporin
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2477103_tepotinib
tepotinib; systemic,ATC 5th,L01EX21,2477103_tepotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2477103_tepotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2477103_tepotinib
Other protein kinase inhibitors,ATC 4th,L01EX,2477103_tepotinib
evinacumab; systemic,ATC 5th,C10AX17,2478335_evinacumab
LIPID MODIFYING AGENTS,ATC 2nd,C10,2478335_evinacumab
"LIPID MODIFYING AGENTS, PLAIN",ATC 3rd,C10A,2478335_evinacumab
Other lipid modifying agents,ATC 4th,C10AX,2478335_evinacumab
CARDIOVASCULAR SYSTEM,ATC 1st,C,2478335_evinacumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2479136_lisocabtagene_maraleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2479136_lisocabtagene_maraleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2479136_lisocabtagene_maraleucel
lisocabtagene maraleucel; parenteral,ATC 5th,L01XL08,2479136_lisocabtagene_maraleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2479136_lisocabtagene_maraleucel
Various alimentary tract and metabolism products,ATC 4th,A16AX,2531288_fosdenopterin
fosdenopterin; systemic,ATC 5th,A16AX19,2531288_fosdenopterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2531288_fosdenopterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2531288_fosdenopterin
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2531288_fosdenopterin
Selective immunosuppressants,ATC 4th,L04AA,2532300_ponesimod
[U] ponesimod,ATC 5th,L04AA50,2532300_ponesimod
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2532300_ponesimod
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2532300_ponesimod
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2532300_ponesimod
ponesimod; oral,ATC 5th,L04AE04,2532300_ponesimod
Sphingosine-1-phosphate (S1P) receptor modulators,ATC 4th,L04AE,2532300_ponesimod
[U] bevacizumab; parenteral,ATC 5th,L01XC07,253337_bevacizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,253337_bevacizumab
Antineovascularisation agents,ATC 4th,S01LA,253337_bevacizumab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,253337_bevacizumab
bevacizumab; parenteral,ATC 5th,L01FG01,253337_bevacizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,253337_bevacizumab
bevacizumab; ophthalmic,ATC 5th,S01LA08,253337_bevacizumab
SENSORY ORGANS,ATC 1st,S,253337_bevacizumab
OPHTHALMOLOGICALS,ATC 2nd,S01,253337_bevacizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,253337_bevacizumab
VEGF/VEGFR (Vascular Endothelial Growth Factor / -Receptor) inhibitors,ATC 4th,L01FG,253337_bevacizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2534233_tivozanib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2534233_tivozanib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2534233_tivozanib
Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,ATC 4th,L01EK,2534233_tivozanib
tivozanib; oral,ATC 5th,L01EK03,2534233_tivozanib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2536430_idecabtagene_vicleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2536430_idecabtagene_vicleucel
idecabtagene vicleucel; parenteral,ATC 5th,L01XL07,2536430_idecabtagene_vicleucel
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2536430_idecabtagene_vicleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2536430_idecabtagene_vicleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2539967_dostarlimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2539967_dostarlimab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,2539967_dostarlimab
[U] dostarlimab; parenteral,ATC 5th,L01XC40,2539967_dostarlimab
dostarlimab; parenteral,ATC 5th,L01FF07,2539967_dostarlimab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2539967_dostarlimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2549199_amivantamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2549199_amivantamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2549199_amivantamab
amivantamab; parenteral,ATC 5th,L01FX18,2549199_amivantamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2549199_amivantamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2550714_sotorasib
sotorasib; systemic,ATC 5th,L01XX73,2550714_sotorasib
Other antineoplastic agents,ATC 4th,L01XX,2550714_sotorasib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2550714_sotorasib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2550714_sotorasib
sotrovimab; parenteral,ATC 5th,J06BD05,2550731_sotrovimab
IMMUNOGLOBULINS,ATC 3rd,J06B,2550731_sotrovimab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2550731_sotrovimab
Antiviral monoclonal antibodies,ATC 4th,J06BD,2550731_sotrovimab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,2550731_sotrovimab
NERVOUS SYSTEM,ATC 1st,N,2557217_aducanumab
ANTI-DEMENTIA DRUGS,ATC 3rd,N06D,2557217_aducanumab
aducanumab; systemic,ATC 5th,N06DX03,2557217_aducanumab
PSYCHOANALEPTICS,ATC 2nd,N06,2557217_aducanumab
Other anti-dementia drugs,ATC 4th,N06DX,2557217_aducanumab
pegcetacoplan; parenteral,ATC 5th,S01XA31,2557372_pegcetacoplan
pegcetacoplan; parenteral,ATC 5th,L04AJ03,2557372_pegcetacoplan
OPHTHALMOLOGICALS,ATC 2nd,S01,2557372_pegcetacoplan
SENSORY ORGANS,ATC 1st,S,2557372_pegcetacoplan
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,2557372_pegcetacoplan
Other ophthalmologicals,ATC 4th,S01XA,2557372_pegcetacoplan
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2557372_pegcetacoplan
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2557372_pegcetacoplan
Complement inhibitors,ATC 4th,L04AJ,2557372_pegcetacoplan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2557372_pegcetacoplan
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,2557373_somapacitan
somapacitan; systemic,ATC 5th,H01AC07,2557373_somapacitan
Somatropin and somatropin agonists,ATC 4th,H01AC,2557373_somapacitan
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,2557373_somapacitan
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,2557373_somapacitan
odevixibat; systemic,ATC 5th,A05AX05,2563966_odevixibat
belumosudil; systemic,ATC 5th,L04AA48,2564025_belumosudil
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2565265_anifrolumab
Monoclonal antibodies,ATC 4th,L04AG,2565265_anifrolumab
anifrolumab; parenteral,ATC 5th,L04AG11,2565265_anifrolumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2565265_anifrolumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2565265_anifrolumab
Enzymes,ATC 4th,A16AB,2565814_avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2565814_avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2565814_avalglucosidase_alfa
avalglucosidase alfa; parenteral,ATC 5th,A16AB22,2565814_avalglucosidase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2565814_avalglucosidase_alfa
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2567226_belzutifan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2567226_belzutifan
belzutifan; oral,ATC 5th,L01XX74,2567226_belzutifan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2567226_belzutifan
Other antineoplastic agents,ATC 4th,L01XX,2567226_belzutifan
VARIOUS,ATC 1st,V,2569089_difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,2569089_difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,2569089_difelikefalin
difelikefalin; parenteral,ATC 5th,V03AX04,2569089_difelikefalin
Other therapeutic products,ATC 4th,V03AX,2569089_difelikefalin
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,2569562_lonapegsomatropin
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,2569562_lonapegsomatropin
Somatropin and somatropin agonists,ATC 4th,H01AC,2569562_lonapegsomatropin
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,2569562_lonapegsomatropin
lonapegsomatropin; parenteral,ATC 5th,H01AC09,2569562_lonapegsomatropin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2570736_mobocertinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,2570736_mobocertinib
mobocertinib; oral,ATC 5th,L01EB10,2570736_mobocertinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2570736_mobocertinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2570736_mobocertinib
maralixibat chloride; systemic,ATC 5th,A05AX04,2571074_maralixibat
NERVOUS SYSTEM,ATC 1st,N,2571813_atogepant
ANALGESICS,ATC 2nd,N02,2571813_atogepant
atogepant; oral,ATC 5th,N02CD07,2571813_atogepant
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,2571813_atogepant
ANTIMIGRAINE PREPARATIONS,ATC 3rd,N02C,2571813_atogepant
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2572100_avacopan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2572100_avacopan
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2572100_avacopan
avacopan; oral,ATC 5th,L04AJ05,2572100_avacopan
Complement inhibitors,ATC 4th,L04AJ,2572100_avacopan
asciminib; systemic,ATC 5th,L01EA06,2584304_asciminib
maribavir; systemic,ATC 5th,J05AX10,2586068_maribavir
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ATC 3rd,M05B,2586354_vosoritide
Other drugs affecting bone structure and mineralization,ATC 4th,M05BX,2586354_vosoritide
vosoritide; systemic,ATC 5th,M05BX07,2586354_vosoritide
ropeginterferon alfa-2b; systemic,ATC 5th,L03AB15,2587059_ropeginterferon_alfa_2b
efgartigimod alfa; parenteral,ATC 5th,L04AA58,2587717_efgartigimod_alfa
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2587717_efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2587717_efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2587717_efgartigimod_alfa
Selective immunosuppressants,ATC 4th,L04AA,2587717_efgartigimod_alfa
tezepelumab; systemic,ATC 5th,R03DX11,2587789_tezepelumab
molnupiravir; oral,ATC 5th,J05AB18,2587901_molnupiravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2587901_molnupiravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2587901_molnupiravir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2587901_molnupiravir
Nucleosides and nucleotides excl. reverse transcriptase inhibitors,ATC 4th,J05AB,2587901_molnupiravir
tralokinumab; parenteral,ATC 5th,D11AH07,2589225_tralokinumab
tebentafusp; parenteral,ATC 5th,L01XX75,2590743_tebentafusp
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2590743_tebentafusp
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2590743_tebentafusp
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2590743_tebentafusp
Other antineoplastic agents,ATC 4th,L01XX,2590743_tebentafusp
sutimlimab; parenteral,ATC 5th,L04AJ04,2591404_sutimlimab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2591404_sutimlimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2591404_sutimlimab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2591404_sutimlimab
Complement inhibitors,ATC 4th,L04AJ,2591404_sutimlimab
abrocitinib; oral,ATC 5th,D11AH08,2591476_abrocitinib
Antineovascularisation agents,ATC 4th,S01LA,2591519_faricimab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,2591519_faricimab
faricimab; ophthalmic,ATC 5th,S01LA09,2591519_faricimab
OPHTHALMOLOGICALS,ATC 2nd,S01,2591519_faricimab
SENSORY ORGANS,ATC 1st,S,2591519_faricimab
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,2594468_mitapivat
Other hematological agents,ATC 4th,B06AX,2594468_mitapivat
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,2594468_mitapivat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2594468_mitapivat
mitapivat; oral,ATC 5th,B06AX04,2594468_mitapivat
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2594775_ciltacabtagene_autoleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2594775_ciltacabtagene_autoleucel
ciltacabtagene autoleucel; parenteral,ATC 5th,L01XL05,2594775_ciltacabtagene_autoleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2594775_ciltacabtagene_autoleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2594775_ciltacabtagene_autoleucel
pacritinib; oral,ATC 5th,L01EJ03,2595243_pacritinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,2595243_pacritinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2595243_pacritinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2595243_pacritinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2595243_pacritinib
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2596773_relatlimab
Combinations of monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FY,2596773_relatlimab
nivolumab and relatlimab; parenteral,ATC 5th,L01FY02,2596773_relatlimab
THERAPEUTIC RADIOPHARMACEUTICALS,ATC 2nd,V10,2597054_vipivotide_tetraxetan
lutetium (177Lu) vipivotide tetraxetan; parenteral,ATC 5th,V10XX05,2597054_vipivotide_tetraxetan
Various therapeutic radiopharmaceuticals,ATC 4th,V10XX,2597054_vipivotide_tetraxetan
VARIOUS,ATC 1st,V,2597054_vipivotide_tetraxetan
OTHER THERAPEUTIC RADIOPHARMACEUTICALS,ATC 3rd,V10X,2597054_vipivotide_tetraxetan
CARDIOVASCULAR SYSTEM,ATC 1st,C,2600867_mavacamten
CARDIAC THERAPY,ATC 2nd,C01,2600867_mavacamten
mavacamten; oral,ATC 5th,C01EB24,2600867_mavacamten
OTHER CARDIAC PREPARATIONS,ATC 3rd,C01E,2600867_mavacamten
Other cardiac preparations,ATC 4th,C01EB,2600867_mavacamten
NERVOUS SYSTEM,ATC 1st,N,2604578_vutrisiran
vutrisiran; parenteral,ATC 5th,N07XX18,2604578_vutrisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,2604578_vutrisiran
Other nervous system drugs,ATC 4th,N07XX,2604578_vutrisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,2604578_vutrisiran
ganaxolone; oral,ATC 5th,N03AX27,2604689_ganaxolone
ANTIEPILEPTICS,ATC 2nd,N03,2604689_ganaxolone
Other antiepileptics,ATC 4th,N03AX,2604689_ganaxolone
ANTIEPILEPTICS,ATC 3rd,N03A,2604689_ganaxolone
NERVOUS SYSTEM,ATC 1st,N,2604689_ganaxolone
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2610407_olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2610407_olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2610407_olipudase_alfa
olipudase alfa; parenteral,ATC 5th,A16AB25,2610407_olipudase_alfa
Enzymes,ATC 4th,A16AB,2610407_olipudase_alfa
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2619426_teclistamab
teclistamab; parenteral,ATC 5th,L01FX24,2619426_teclistamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2619426_teclistamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2619426_teclistamab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2619426_teclistamab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2625122_mosunetuzumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2625122_mosunetuzumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2625122_mosunetuzumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2625122_mosunetuzumab
mosunetuzumab; parenteral,ATC 5th,L01FX25,2625122_mosunetuzumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2625651_lenacapavir
Other antivirals,ATC 4th,J05AX,2625651_lenacapavir
lenacapavir; systemic,ATC 5th,J05AX31,2625651_lenacapavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2625651_lenacapavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2625651_lenacapavir
Monoclonal antibodies,ATC 4th,L04AG,2626349_ublituximab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2626349_ublituximab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2626349_ublituximab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2626349_ublituximab
ublituximab; parenteral,ATC 5th,L04AG14,2626349_ublituximab
Blood coagulation factors,ATC 4th,B02BD,2626727_etranacogene_dezaparvovec
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,2626727_etranacogene_dezaparvovec
ANTIHEMORRHAGICS,ATC 2nd,B02,2626727_etranacogene_dezaparvovec
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2626727_etranacogene_dezaparvovec
etranacogene dezaparvovec; parenteral,ATC 5th,B02BD16,2626727_etranacogene_dezaparvovec
Fibroblast growth factor receptor (FGFR) tyrosine kinase inhibitors,ATC 4th,L01EN,2628190_futibatinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2628190_futibatinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2628190_futibatinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2628190_futibatinib
futibatinib; oral,ATC 5th,L01EN04,2628190_futibatinib
[U] panitumumab; parenteral,ATC 5th,L01XC08,263034_panitumumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,263034_panitumumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,263034_panitumumab
panitumumab; parenteral,ATC 5th,L01FE02,263034_panitumumab
EGFR (Epidermal Growth Factor Receptor) inhibitors,ATC 4th,L01FE,263034_panitumumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,263034_panitumumab
Other immunostimulants,ATC 4th,L03AX,2633005_leniolisib
IMMUNOSTIMULANTS,ATC 3rd,L03A,2633005_leniolisib
IMMUNOSTIMULANTS,ATC 2nd,L03,2633005_leniolisib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2633005_leniolisib
leniolisib; oral,ATC 5th,L03AX22,2633005_leniolisib
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,2634995_tofersen
tofersen; parenteral,ATC 5th,N07XX22,2634995_tofersen
NERVOUS SYSTEM,ATC 1st,N,2634995_tofersen
Other nervous system drugs,ATC 4th,N07XX,2634995_tofersen
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,2634995_tofersen
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2637392_epcoritamab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2637392_epcoritamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2637392_epcoritamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2637392_epcoritamab
epcoritamab; parenteral,ATC 5th,L01FX27,2637392_epcoritamab
pegunigalsidase alfa; systemic,ATC 5th,A16AB20,2637446_pegunigalsidase_alfa
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2639155_rezafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 3rd,J02A,2639155_rezafungin
rezafungin acetate; parenteral,ATC 5th,J02AX08,2639155_rezafungin
ANTIMYCOTICS FOR SYSTEMIC USE,ATC 2nd,J02,2639155_rezafungin
Other antimycotics for systemic use,ATC 4th,J02AX,2639155_rezafungin
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2639782_glofitamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2639782_glofitamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2639782_glofitamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2639782_glofitamab
glofitamab; parenteral,ATC 5th,L01FX28,2639782_glofitamab
ANTIHEMORRHAGICS,ATC 2nd,B02,2641610_valoctocogene_roxaparvovec
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2641610_valoctocogene_roxaparvovec
VITAMIN K AND OTHER HEMOSTATICS,ATC 3rd,B02B,2641610_valoctocogene_roxaparvovec
valoctocogene roxaparvovec; parenteral,ATC 5th,B02BD15,2641610_valoctocogene_roxaparvovec
Blood coagulation factors,ATC 4th,B02BD,2641610_valoctocogene_roxaparvovec
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,2641675_delandistrogene_moxeparvovec
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,2641675_delandistrogene_moxeparvovec
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,2641675_delandistrogene_moxeparvovec
delandistrogene moxeparvovec; parenteral,ATC 5th,M09AX15,2641675_delandistrogene_moxeparvovec
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,2641675_delandistrogene_moxeparvovec
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2642401_nirsevimab
nirsevimab; parenteral,ATC 5th,J06BD08,2642401_nirsevimab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,2642401_nirsevimab
IMMUNOGLOBULINS,ATC 3rd,J06B,2642401_nirsevimab
Antiviral monoclonal antibodies,ATC 4th,J06BD,2642401_nirsevimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2644436_nadofaragene_firadenovec
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2644436_nadofaragene_firadenovec
nadofaragene firadenovec; parenteral,ATC 5th,L01XL10,2644436_nadofaragene_firadenovec
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2644436_nadofaragene_firadenovec
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2644436_nadofaragene_firadenovec
palovarotene; systemic,ATC 5th,M09AX11,2663954_palovarotene
momelotinib; oral,ATC 5th,L01EJ04,2665204_momelotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2665204_momelotinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,2665204_momelotinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2665204_momelotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2665204_momelotinib
cipaglucosidase alfa; parenteral,ATC 5th,A16AB23,2667433_cipaglucosidase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2667433_cipaglucosidase_alfa
Enzymes,ATC 4th,A16AB,2667433_cipaglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2667433_cipaglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2667433_cipaglucosidase_alfa
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2668045_etrasimod
etrasimod; oral,ATC 5th,L04AE05,2668045_etrasimod
Sphingosine-1-phosphate (S1P) receptor modulators,ATC 4th,L04AE,2668045_etrasimod
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2668045_etrasimod
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2668045_etrasimod
Glucocorticoids,ATC 4th,H02AB,2669799_vamorolone
CORTICOSTEROIDS FOR SYSTEMIC USE,ATC 2nd,H02,2669799_vamorolone
"CORTICOSTEROIDS FOR SYSTEMIC USE, PLAIN",ATC 3rd,H02A,2669799_vamorolone
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,2669799_vamorolone
vamorolone; oral,ATC 5th,H02AB18,2669799_vamorolone
iptacopan; oral,ATC 5th,L04AJ08,2671061_iptacopan
