atc_name,concept_class_id,concept_code,name
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,micafungin
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,micafungin
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,micafungin
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,micafungin
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,micafungin
fludroxycortide and antibiotics; topical,ATC 5th,D07CC03,micafungin
flumetasone and antibiotics; topical,ATC 5th,D07CB05,micafungin
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,micafungin
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,micafungin
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,micafungin
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,micafungin
fluocinonide and antibiotics; topical,ATC 5th,D07CC05,micafungin
fluocortolone and antibiotics; topical,ATC 5th,D07CC06,micafungin
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,micafungin
fluorometholone and antibiotics; topical,ATC 5th,D07CB03,micafungin
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,micafungin
fluprednidene and antibiotics; topical,ATC 5th,D07CB02,micafungin
hydrocortisone and antibiotics; topical,ATC 5th,D07CA01,micafungin
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,micafungin
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,micafungin
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,micafungin
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,micafungin
IRRIGATING SOLUTIONS,ATC 3rd,B05C,micafungin
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,micafungin
methylprednisolone and antibiotics; topical,ATC 5th,D07CA02,micafungin
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,micafungin
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,micafungin
micafungin; parenteral,ATC 5th,J02AX05,micafungin
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,micafungin
OPHTHALMOLOGICALS,ATC 2nd,S01,micafungin
Other antimycotics for systemic use,ATC 4th,J02AX,micafungin
OTOLOGICALS,ATC 2nd,S02,micafungin
prednisolone and antibiotics; topical,ATC 5th,D07CA03,micafungin
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,micafungin
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,micafungin
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,micafungin
SENSORY ORGANS,ATC 1st,S,micafungin
triamcinolone and antibiotics; topical,ATC 5th,D07CB01,micafungin
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,micafungin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,midostaurin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,midostaurin
midostaurin; oral,ATC 5th,L01EX10,midostaurin
Other protein kinase inhibitors,ATC 4th,L01EX,midostaurin
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,midostaurin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mifamurtide
IMMUNOSTIMULANTS,ATC 2nd,L03,mifamurtide
IMMUNOSTIMULANTS,ATC 3rd,L03A,mifamurtide
mifamurtide; parenteral,ATC 5th,L03AX15,mifamurtide
Other immunostimulants,ATC 4th,L03AX,mifamurtide
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,migalastat
migalastat; oral,ATC 5th,A16AX14,migalastat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,migalastat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,migalastat
Various alimentary tract and metabolism products,ATC 4th,A16AX,migalastat
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,miglustat
miglustat; oral,ATC 5th,A16AX06,miglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,miglustat
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,miglustat
Various alimentary tract and metabolism products,ATC 4th,A16AX,miglustat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,mitapivat
mitapivat; oral,ATC 5th,B06AX04,mitapivat
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,mitapivat
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,mitapivat
Other hematological agents,ATC 4th,B06AX,mitapivat
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,mobocertinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mobocertinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,mobocertinib
mobocertinib; oral,ATC 5th,L01EB10,mobocertinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,mobocertinib
[U] mogamulizumab,ATC 5th,L01XC25,mogamulizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,mogamulizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mogamulizumab
mogamulizumab; parenteral,ATC 5th,L01FX09,mogamulizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,mogamulizumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,mogamulizumab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,molnupiravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,molnupiravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,molnupiravir
molnupiravir; oral,ATC 5th,J05AB18,molnupiravir
Nucleosides and nucleotides excl. reverse transcriptase inhibitors,ATC 4th,J05AB,molnupiravir
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,momelotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,momelotinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,momelotinib
momelotinib; oral,ATC 5th,L01EJ04,momelotinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,momelotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,mosunetuzumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mosunetuzumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,mosunetuzumab
mosunetuzumab; parenteral,ATC 5th,L01FX25,mosunetuzumab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,mosunetuzumab
ANESTHETICS,ATC 2nd,N01,mycophenolate_mofetil
"ANESTHETICS, LOCAL",ATC 3rd,N01B,mycophenolate_mofetil
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mycophenolate_mofetil
ANTIVARICOSE THERAPY,ATC 3rd,C05B,mycophenolate_mofetil
CARDIOVASCULAR SYSTEM,ATC 1st,C,mycophenolate_mofetil
IMMUNOSUPPRESSANTS,ATC 2nd,L04,mycophenolate_mofetil
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,mycophenolate_mofetil
mycophenolic acid; systemic,ATC 5th,L04AA06,mycophenolate_mofetil
NERVOUS SYSTEM,ATC 1st,N,mycophenolate_mofetil
Other local anesthetics,ATC 4th,N01BX,mycophenolate_mofetil
phenol; parenteral,ATC 5th,C05BB05,mycophenolate_mofetil
phenol; parenteral,ATC 5th,N01BX03,mycophenolate_mofetil
Sclerosing agents for local injection,ATC 4th,C05BB,mycophenolate_mofetil
Selective immunosuppressants,ATC 4th,L04AA,mycophenolate_mofetil
VASOPROTECTIVES,ATC 2nd,C05,mycophenolate_mofetil
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,mycophenolic_acid
IMMUNOSUPPRESSANTS,ATC 2nd,L04,mycophenolic_acid
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,mycophenolic_acid
mycophenolic acid; systemic,ATC 5th,L04AA06,mycophenolic_acid
Selective immunosuppressants,ATC 4th,L04AA,mycophenolic_acid
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,nadofaragene_firadenovec
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,nadofaragene_firadenovec
Antineoplastic cell and gene therapy,ATC 4th,L01XL,nadofaragene_firadenovec
nadofaragene firadenovec; parenteral,ATC 5th,L01XL10,nadofaragene_firadenovec
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,nadofaragene_firadenovec
[U] natalizumab,ATC 5th,L04AA23,natalizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,natalizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,natalizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,natalizumab
Monoclonal antibodies,ATC 4th,L04AG,natalizumab
natalizumab; parenteral,ATC 5th,L04AG03,natalizumab
Selective immunosuppressants,ATC 4th,L04AA,natalizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,navitoclax
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,navitoclax
navitoclax; oral,ATC 5th,L01XX78,navitoclax
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,navitoclax
Other antineoplastic agents,ATC 4th,L01XX,navitoclax
[U] necitumumab,ATC 5th,L01XC22,necitumumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,necitumumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,necitumumab
EGFR (Epidermal Growth Factor Receptor) inhibitors,ATC 4th,L01FE,necitumumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,necitumumab
necitumumab; parenteral,ATC 5th,L01FE03,necitumumab
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,nedosiran
nedosiran,ATC 5th,A16AX25,nedosiran
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,nedosiran
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,nedosiran
Various alimentary tract and metabolism products,ATC 4th,A16AX,nedosiran
ANTIMETABOLITES,ATC 3rd,L01B,nelarabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,nelarabine
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,nelarabine
nelarabine; parenteral,ATC 5th,L01BB07,nelarabine
Purine analogues,ATC 4th,L01BB,nelarabine
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,nelfinavir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,nelfinavir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,nelfinavir
nelfinavir; oral,ATC 5th,J05AE04,nelfinavir
Protease inhibitors,ATC 4th,J05AE,nelfinavir
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,neratinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,neratinib
Human epidermal growth factor receptor 2 (HER2) tyrosine kinase inhibitors,ATC 4th,L01EH,neratinib
neratinib; oral,ATC 5th,L01EH02,neratinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,neratinib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,nevirapine
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,nevirapine
"Antivirals for treatment of HIV infections, combinations",ATC 4th,J05AR,nevirapine
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,nevirapine
nevirapine; oral,ATC 5th,J05AG01,nevirapine
Non-nucleoside reverse transcriptase inhibitors,ATC 4th,J05AG,nevirapine
"stavudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR07,nevirapine
"zidovudine, lamivudine and nevirapine; systemic",ATC 5th,J05AR05,nevirapine
CALCIUM CHANNEL BLOCKERS,ATC 2nd,C08,nicardipine
CARDIOVASCULAR SYSTEM,ATC 1st,C,nicardipine
Dihydropyridine derivatives,ATC 4th,C08CA,nicardipine
NERVOUS SYSTEM,ATC 1st,N,nicardipine
nicardipine; systemic,ATC 5th,C08CA04,nicardipine
Other psychostimulants and nootropics,ATC 4th,N06BX,nicardipine
PSYCHOANALEPTICS,ATC 2nd,N06,nicardipine
"PSYCHOSTIMULANTS, AGENTS USED FOR ADHD AND NOOTROPICS",ATC 3rd,N06B,nicardipine
pyritinol; oral,ATC 5th,N06BX02,nicardipine
SELECTIVE CALCIUM CHANNEL BLOCKERS WITH MAINLY VASCULAR EFFECTS,ATC 3rd,C08C,nicardipine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,nilotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,nilotinib
BCR-ABL tyrosine kinase inhibitors,ATC 4th,L01EA,nilotinib
nilotinib; oral,ATC 5th,L01EA03,nilotinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,nilotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,nintedanib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,nintedanib
nintedanib; oral,ATC 5th,L01EX09,nintedanib
Other protein kinase inhibitors,ATC 4th,L01EX,nintedanib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,nintedanib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,niraparib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,niraparib
niraparib and abiraterone; oral,ATC 5th,L01XK52,niraparib
niraparib; oral,ATC 5th,L01XK02,niraparib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,niraparib
Poly (ADP-ribose) polymerase (PARP) inhibitors,ATC 4th,L01XK,niraparib
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,nirsevimab
Antiviral monoclonal antibodies,ATC 4th,J06BD,nirsevimab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,nirsevimab
IMMUNOGLOBULINS,ATC 3rd,J06B,nirsevimab
nirsevimab; parenteral,ATC 5th,J06BD08,nirsevimab
AGENTS AGAINST AMOEBIASIS AND OTHER PROTOZOAL DISEASES,ATC 3rd,P01A,nitazoxanide
ANTIINFECTIVES,ATC 3rd,S02A,nitazoxanide
ANTIINFECTIVES,ATC 3rd,S03A,nitazoxanide
Antiinfectives,ATC 4th,B05CA,nitazoxanide
Antiinfectives,ATC 4th,S02AA,nitazoxanide
Antiinfectives,ATC 4th,S03AA,nitazoxanide
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,nitazoxanide
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,nitazoxanide
"antiinfectives, combinations; otic",ATC 5th,S02AA30,nitazoxanide
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,nitazoxanide
"Antiinflammatory agents, non-steroids and antiinfectives in combination",ATC 4th,S01CC,nitazoxanide
"ANTIPARASITIC PRODUCTS, INSECTICIDES AND REPELLENTS",ATC 1st,P,nitazoxanide
ANTIPROTOZOALS,ATC 2nd,P01,nitazoxanide
betamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA05,nitazoxanide
"betamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA06,nitazoxanide
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,nitazoxanide
BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,ATC 2nd,B05,nitazoxanide
chloroprednisone and antiinfectives; ophthalmic,ATC 5th,S01CA09,nitazoxanide
clobetasone and antiinfectives; ophthalmic,ATC 5th,S01CA11,nitazoxanide
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,nitazoxanide
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S03C,nitazoxanide
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,nitazoxanide
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,nitazoxanide
Corticosteroids and antiinfectives in combination,ATC 4th,S03CA,nitazoxanide
dexamethasone and antiinfectives; ophthalmic,ATC 5th,S01CA01,nitazoxanide
"dexamethasone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA01,nitazoxanide
dexamethasone and antiinfectives; otic,ATC 5th,S02CA06,nitazoxanide
diclofenac and antiinfectives; ophthalmic,ATC 5th,S01CC01,nitazoxanide
fludrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA06,nitazoxanide
"fludrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA05,nitazoxanide
fludrocortisone and antiinfectives; otic,ATC 5th,S02CA07,nitazoxanide
flumetasone and antiinfectives; otic,ATC 5th,S02CA02,nitazoxanide
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,nitazoxanide
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,nitazoxanide
fluocortolone and antiinfectives; ophthalmic,ATC 5th,S01CA04,nitazoxanide
fluorometholone and antiinfectives; ophthalmic,ATC 5th,S01CA07,nitazoxanide
hydrocortisone and antiinfectives; ophthalmic,ATC 5th,S01CA03,nitazoxanide
"hydrocortisone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA04,nitazoxanide
hydrocortisone and antiinfectives; otic,ATC 5th,S02CA03,nitazoxanide
indometacin and antiinfectives; ophthalmic,ATC 5th,S01CC02,nitazoxanide
IRRIGATING SOLUTIONS,ATC 3rd,B05C,nitazoxanide
loteprednol and antiinfectives; ophthalmic,ATC 5th,S01CA12,nitazoxanide
methylprednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA08,nitazoxanide
"methylprednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA07,nitazoxanide
nitazoxanide; oral,ATC 5th,P01AX11,nitazoxanide
OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,ATC 2nd,S03,nitazoxanide
Other agents against amoebiasis and other protozoal diseases,ATC 4th,P01AX,nitazoxanide
OTOLOGICALS,ATC 2nd,S02,nitazoxanide
prednisolone and antiinfectives; ophthalmic,ATC 5th,S01CA02,nitazoxanide
"prednisolone and antiinfectives; ophthalmic, otic",ATC 5th,S03CA02,nitazoxanide
prednisolone and antiinfectives; otic,ATC 5th,S02CA01,nitazoxanide
SENSORY ORGANS,ATC 1st,S,nitazoxanide
triamcinolone and antiinfectives; otic,ATC 5th,S02CA04,nitazoxanide
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,nitisinone
nitisinone; oral,ATC 5th,A16AX04,nitisinone
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,nitisinone
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,nitisinone
Various alimentary tract and metabolism products,ATC 4th,A16AX,nitisinone
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,nitric_oxide
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,nitric_oxide
Medical gases,ATC 4th,V03AN,nitric_oxide
nitric oxide; inhalant,ATC 5th,R07AX01,nitric_oxide
nitrogen; inhalant,ATC 5th,V03AN04,nitric_oxide
OTHER RESPIRATORY SYSTEM PRODUCTS,ATC 2nd,R07,nitric_oxide
OTHER RESPIRATORY SYSTEM PRODUCTS,ATC 3rd,R07A,nitric_oxide
Other respiratory system products,ATC 4th,R07AX,nitric_oxide
RESPIRATORY SYSTEM,ATC 1st,R,nitric_oxide
VARIOUS,ATC 1st,V,nitric_oxide
[U] nivolumab; parenteral,ATC 5th,L01XC17,nivolumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,nivolumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,nivolumab
Combinations of monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FY,nivolumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,nivolumab
nivolumab and relatlimab; parenteral,ATC 5th,L01FY02,nivolumab
nivolumab; parenteral,ATC 5th,L01FF01,nivolumab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,nivolumab
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,nusinersen
nusinersen; systemic,ATC 5th,M09AX07,nusinersen
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,nusinersen
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,nusinersen
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,nusinersen
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,obecabtagene_autoleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,obecabtagene_autoleucel
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,obeticholic_acid
Bile acids and derivatives,ATC 4th,A05AA,obeticholic_acid
BILE AND LIVER THERAPY,ATC 2nd,A05,obeticholic_acid
BILE THERAPY,ATC 3rd,A05A,obeticholic_acid
obeticholic acid; oral,ATC 5th,A05AA04,obeticholic_acid
[U] obiltoxaximab; parenteral,ATC 5th,J06BB22,obiltoxaximab
Antibacterial monoclonal antibodies,ATC 4th,J06BC,obiltoxaximab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,obiltoxaximab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,obiltoxaximab
IMMUNOGLOBULINS,ATC 3rd,J06B,obiltoxaximab
obiltoxaximab; parenteral,ATC 5th,J06BC04,obiltoxaximab
Specific immunoglobulins,ATC 4th,J06BB,obiltoxaximab
[U] obinutuzumab; parenteral,ATC 5th,L01XC15,obinutuzumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,obinutuzumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,obinutuzumab
CD20 (Clusters of Differentiation 20) inhibitors,ATC 4th,L01FA,obinutuzumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,obinutuzumab
obinutuzumab; parenteral,ATC 5th,L01FA03,obinutuzumab
[U] ocrelizumab; parenteral,ATC 5th,L04AA36,ocrelizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,ocrelizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,ocrelizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,ocrelizumab
Monoclonal antibodies,ATC 4th,L04AG,ocrelizumab
ocrelizumab; parenteral,ATC 5th,L04AG08,ocrelizumab
Selective immunosuppressants,ATC 4th,L04AA,ocrelizumab
ocriplasmin; ophthalmic,ATC 5th,S01XA22,ocriplasmin
OPHTHALMOLOGICALS,ATC 2nd,S01,ocriplasmin
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,ocriplasmin
Other ophthalmologicals,ATC 4th,S01XA,ocriplasmin
SENSORY ORGANS,ATC 1st,S,ocriplasmin
HYPOTHALAMIC HORMONES,ATC 3rd,H01C,octreotide
octreotide; parenteral,ATC 5th,H01CB02,octreotide
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,octreotide
Somatostatin and analogues,ATC 4th,H01CB,octreotide
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,octreotide
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,odevixibat
BILE AND LIVER THERAPY,ATC 2nd,A05,odevixibat
BILE THERAPY,ATC 3rd,A05A,odevixibat
odevixibat; systemic,ATC 5th,A05AX05,odevixibat
Other drugs for bile therapy,ATC 4th,A05AX,odevixibat
[U] ofatumumab; parenteral,ATC 5th,L01XC10,ofatumumab
[U] ofatumumab; parenteral,ATC 5th,L04AA52,ofatumumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,ofatumumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,ofatumumab
CD20 (Clusters of Differentiation 20) inhibitors,ATC 4th,L01FA,ofatumumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,ofatumumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,ofatumumab
Monoclonal antibodies,ATC 4th,L04AG,ofatumumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,ofatumumab
ofatumumab; parenteral,ATC 5th,L01FA02,ofatumumab
ofatumumab; parenteral,ATC 5th,L04AG12,ofatumumab
Selective immunosuppressants,ATC 4th,L04AA,ofatumumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,olaparib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,olaparib
olaparib; oral,ATC 5th,L01XK01,olaparib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,olaparib
Poly (ADP-ribose) polymerase (PARP) inhibitors,ATC 4th,L01XK,olaparib
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,olipudase_alfa
Enzymes,ATC 4th,A16AB,olipudase_alfa
olipudase alfa; parenteral,ATC 5th,A16AB25,olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,olipudase_alfa
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,olmutinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,olmutinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,olmutinib
olmutinib; oral,ATC 5th,L01EB06,olmutinib
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,olmutinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,olokizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,olokizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,olokizumab
Interleukin inhibitors,ATC 4th,L04AC,olokizumab
olokizumab; parenteral,ATC 5th,L04AC23,olokizumab
"Adrenergics in combination with corticosteroids or other drugs, excl. anticholinergics",ATC 4th,R03AK,omalizumab
DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 2nd,R03,omalizumab
epinephrine and other drugs for obstructive airway diseases,ATC 5th,R03AK01,omalizumab
isoprenaline and other drugs for obstructive airway diseases; inhalant,ATC 5th,R03AK02,omalizumab
omalizumab; parenteral,ATC 5th,R03DX05,omalizumab
OTHER SYSTEMIC DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES,ATC 3rd,R03D,omalizumab
Other systemic drugs for obstructive airway diseases,ATC 4th,R03DX,omalizumab
RESPIRATORY SYSTEM,ATC 1st,R,omalizumab
ANTIINFECTIVES,ATC 3rd,S02A,ombitasvir
ANTIINFECTIVES,ATC 3rd,S03A,ombitasvir
Antiinfectives,ATC 4th,B05CA,ombitasvir
Antiinfectives,ATC 4th,S02AA,ombitasvir
Antiinfectives,ATC 4th,S03AA,ombitasvir
antiinfectives - combinations; irrigating solution,ATC 5th,B05CA10,ombitasvir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,ombitasvir
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,ombitasvir
"antiinfectives, combinations; otic",ATC 5th,S02AA30,ombitasvir
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,ombitasvir
