atc_name,concept_class_id,concept_code,name
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2387211_tafasitamab
tafasitamab; parenteral,ATC 5th,L01FX12,2387211_tafasitamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2387211_tafasitamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2387211_tafasitamab
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2387277_brexucabtagene_autoleucel
brexucabtagene autoleucel; parenteral,ATC 5th,L01XL06,2387277_brexucabtagene_autoleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2387277_brexucabtagene_autoleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2387277_brexucabtagene_autoleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2387277_brexucabtagene_autoleucel
[U] belantamab mafodotin; parenteral,ATC 5th,L01XC39,2387834_belantamab_mafodotin
belantamab mafodotin; parenteral,ATC 5th,L01FX15,2387834_belantamab_mafodotin
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2387834_belantamab_mafodotin
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2387834_belantamab_mafodotin
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2387834_belantamab_mafodotin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2387834_belantamab_mafodotin
risdiplam; oral,ATC 5th,M09AX10,2390935_risdiplam
MUSCULO-SKELETAL SYSTEM,ATC 1st,M,2390935_risdiplam
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 2nd,M09,2390935_risdiplam
OTHER DRUGS FOR DISORDERS OF THE MUSCULO-SKELETAL SYSTEM,ATC 3rd,M09A,2390935_risdiplam
Other drugs for disorders of the musculo-skeletal system,ATC 4th,M09AX,2390935_risdiplam
satralizumab; parenteral,ATC 5th,L04AC19,2391541_satralizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2391541_satralizumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2391541_satralizumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2391541_satralizumab
Interleukin inhibitors,ATC 4th,L04AC,2391541_satralizumab
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2394936_pralsetinib
pralsetinib; oral,ATC 5th,L01EX23,2394936_pralsetinib
Other protein kinase inhibitors,ATC 4th,L01EX,2394936_pralsetinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2394936_pralsetinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2394936_pralsetinib
lumasiran; parenteral,ATC 5th,A16AX18,2467140_lumasiran
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2467140_lumasiran
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2467140_lumasiran
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2467140_lumasiran
Various alimentary tract and metabolism products,ATC 4th,A16AX,2467140_lumasiran
"berotralstat; systemic, topical",ATC 5th,B06AC06,2467540_berotralstat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2467540_berotralstat
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,2467540_berotralstat
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,2467540_berotralstat
Drugs used in hereditary angioedema,ATC 4th,B06AC,2467540_berotralstat
lonafarnib; oral,ATC 5th,A16AX20,2467553_lonafarnib
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2467553_lonafarnib
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2467553_lonafarnib
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2467553_lonafarnib
Various alimentary tract and metabolism products,ATC 4th,A16AX,2467553_lonafarnib
setmelanotide; parenteral,ATC 5th,A08AA12,2469247_setmelanotide
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2469247_setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 2nd,A08,2469247_setmelanotide
"ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",ATC 3rd,A08A,2469247_setmelanotide
Centrally acting antiobesity products,ATC 4th,A08AA,2469247_setmelanotide
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,24698_fludarabine
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,24698_fludarabine
ANTIMETABOLITES,ATC 3rd,L01B,24698_fludarabine
Purine analogues,ATC 4th,L01BB,24698_fludarabine
fludarabine; systemic,ATC 5th,L01BB05,24698_fludarabine
Integrase inhibitors,ATC 4th,J05AJ,2475077_cabotegravir
cabotegravir; systemic,ATC 5th,J05AJ04,2475077_cabotegravir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2475077_cabotegravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2475077_cabotegravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2475077_cabotegravir
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2475166_voclosporin
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2475166_voclosporin
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2475166_voclosporin
Calcineurin inhibitors,ATC 4th,L04AD,2475166_voclosporin
voclosporin; systemic,ATC 5th,L04AD03,2475166_voclosporin
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2477103_tepotinib
Other protein kinase inhibitors,ATC 4th,L01EX,2477103_tepotinib
tepotinib; systemic,ATC 5th,L01EX21,2477103_tepotinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2477103_tepotinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2477103_tepotinib
evinacumab; systemic,ATC 5th,C10AX17,2478335_evinacumab
CARDIOVASCULAR SYSTEM,ATC 1st,C,2478335_evinacumab
LIPID MODIFYING AGENTS,ATC 2nd,C10,2478335_evinacumab
"LIPID MODIFYING AGENTS, PLAIN",ATC 3rd,C10A,2478335_evinacumab
Other lipid modifying agents,ATC 4th,C10AX,2478335_evinacumab
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2479136_lisocabtagene_maraleucel
lisocabtagene maraleucel; parenteral,ATC 5th,L01XL08,2479136_lisocabtagene_maraleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2479136_lisocabtagene_maraleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2479136_lisocabtagene_maraleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2479136_lisocabtagene_maraleucel
CARDIOVASCULAR SYSTEM,ATC 1st,C,25126_fluocinolone
VASOPROTECTIVES,ATC 2nd,C05,25126_fluocinolone
AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE,ATC 3rd,C05A,25126_fluocinolone
Corticosteroids,ATC 4th,C05AA,25126_fluocinolone
"fluocinolone acetonide; rectal, topical",ATC 5th,C05AA10,25126_fluocinolone
Other agents for treatment of hemorrhoids and anal fissures for topical use,ATC 4th,C05AX,25126_fluocinolone
"bismuth preparations, combinations; rectal, topical",ATC 5th,C05AX02,25126_fluocinolone
"other preparations, combinations; rectal, topical",ATC 5th,C05AX03,25126_fluocinolone
DERMATOLOGICALS,ATC 1st,D,25126_fluocinolone
antibiotics in combination with corticosteroids; topical,ATC 5th,D01AA20,25126_fluocinolone
Imidazole and triazole derivatives,ATC 4th,D01AC,25126_fluocinolone
imidazoles/triazoles in combination with corticosteroids; topical,ATC 5th,D01AC20,25126_fluocinolone
other antifungals for topical use - combinations; topical,ATC 5th,D01AE20,25126_fluocinolone
"CORTICOSTEROIDS, DERMATOLOGICAL PREPARATIONS",ATC 2nd,D07,25126_fluocinolone
"CORTICOSTEROIDS, PLAIN",ATC 3rd,D07A,25126_fluocinolone
"Corticosteroids, moderately potent (group II)",ATC 4th,D07AB,25126_fluocinolone
combinations of corticosteroids; topical,ATC 5th,D07AB30,25126_fluocinolone
"Corticosteroids, potent (group III)",ATC 4th,D07AC,25126_fluocinolone
fluocinolone acetonide; topical,ATC 5th,D07AC04,25126_fluocinolone
"CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS",ATC 3rd,D07B,25126_fluocinolone
"Corticosteroids, potent, combinations with antiseptics",ATC 4th,D07BC,25126_fluocinolone
fluocinolone acetonide and antiseptics; topical,ATC 5th,D07BC02,25126_fluocinolone
"CORTICOSTEROIDS, COMBINATIONS WITH ANTIBIOTICS",ATC 3rd,D07C,25126_fluocinolone
"Corticosteroids, potent, combinations with antibiotics",ATC 4th,D07CC,25126_fluocinolone
fluocinolone acetonide and antibiotics; topical,ATC 5th,D07CC02,25126_fluocinolone
"CORTICOSTEROIDS, OTHER COMBINATIONS",ATC 3rd,D07X,25126_fluocinolone
"Corticosteroids, moderately potent, other combinations",ATC 4th,D07XB,25126_fluocinolone
combinations of corticosteroids; topical,ATC 5th,D07XB30,25126_fluocinolone
"tretinoin, combinations; topical",ATC 5th,D10AD51,25126_fluocinolone
combinations of sulfonamides; vaginal,ATC 5th,G01AE10,25126_fluocinolone
SENSORY ORGANS,ATC 1st,S,25126_fluocinolone
OPHTHALMOLOGICALS,ATC 2nd,S01,25126_fluocinolone
ANTIINFLAMMATORY AGENTS,ATC 3rd,S01B,25126_fluocinolone
"Corticosteroids, plain",ATC 4th,S01BA,25126_fluocinolone
fluocinolone acetonide; ophthalmic,ATC 5th,S01BA15,25126_fluocinolone
ANTIINFLAMMATORY AGENTS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S01C,25126_fluocinolone
Corticosteroids and antiinfectives in combination,ATC 4th,S01CA,25126_fluocinolone
fluocinolone acetonide and antiinfectives; ophthalmic,ATC 5th,S01CA10,25126_fluocinolone
"lidocaine, combinations; parenteral",ATC 5th,N01BB52,25126_fluocinolone
"clioquinol, combinations; oral, otic, rectal, topical, transdermal, vaginal",ATC 5th,P01AA52,25126_fluocinolone
OTOLOGICALS,ATC 2nd,S02,25126_fluocinolone
"antiinfectives, combinations; otic",ATC 5th,S02AA30,25126_fluocinolone
CORTICOSTEROIDS,ATC 3rd,S02B,25126_fluocinolone
Corticosteroids,ATC 4th,S02BA,25126_fluocinolone
fluocinolone acetonide; otic,ATC 5th,S02BA08,25126_fluocinolone
CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,ATC 3rd,S02C,25126_fluocinolone
Corticosteroids and antiinfectives in combination,ATC 4th,S02CA,25126_fluocinolone
fluocinolone acetonide and antiinfectives; otic,ATC 5th,S02CA05,25126_fluocinolone
"antiinfectives, combinations; ophthalmic, otic",ATC 5th,S03AA30,25126_fluocinolone
fosdenopterin; systemic,ATC 5th,A16AX19,2531288_fosdenopterin
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2531288_fosdenopterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2531288_fosdenopterin
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2531288_fosdenopterin
Various alimentary tract and metabolism products,ATC 4th,A16AX,2531288_fosdenopterin
[U] ponesimod,ATC 5th,L04AA50,2532300_ponesimod
ponesimod; oral,ATC 5th,L04AE04,2532300_ponesimod
Sphingosine-1-phosphate (S1P) receptor modulators,ATC 4th,L04AE,2532300_ponesimod
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2532300_ponesimod
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2532300_ponesimod
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2532300_ponesimod
Selective immunosuppressants,ATC 4th,L04AA,2532300_ponesimod
bevacizumab; ophthalmic,ATC 5th,S01LA08,253337_bevacizumab
bevacizumab; parenteral,ATC 5th,L01FG01,253337_bevacizumab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,253337_bevacizumab
VEGF/VEGFR (Vascular Endothelial Growth Factor / -Receptor) inhibitors,ATC 4th,L01FG,253337_bevacizumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,253337_bevacizumab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,253337_bevacizumab
SENSORY ORGANS,ATC 1st,S,253337_bevacizumab
OPHTHALMOLOGICALS,ATC 2nd,S01,253337_bevacizumab
[U] bevacizumab; parenteral,ATC 5th,L01XC07,253337_bevacizumab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,253337_bevacizumab
Antineovascularisation agents,ATC 4th,S01LA,253337_bevacizumab
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2534233_tivozanib
Vascular endothelial growth factor receptor (VEGFR) tyrosine kinase inhibitors,ATC 4th,L01EK,2534233_tivozanib
tivozanib; oral,ATC 5th,L01EK03,2534233_tivozanib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2534233_tivozanib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2534233_tivozanib
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2536430_idecabtagene_vicleucel
idecabtagene vicleucel; parenteral,ATC 5th,L01XL07,2536430_idecabtagene_vicleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2536430_idecabtagene_vicleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2536430_idecabtagene_vicleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2536430_idecabtagene_vicleucel
[U] dostarlimab; parenteral,ATC 5th,L01XC40,2539967_dostarlimab
dostarlimab; parenteral,ATC 5th,L01FF07,2539967_dostarlimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2539967_dostarlimab
PD-1/PD-L1 (Programmed cell death protein 1/death ligand 1) inhibitors,ATC 4th,L01FF,2539967_dostarlimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2539967_dostarlimab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2539967_dostarlimab
amivantamab; parenteral,ATC 5th,L01FX18,2549199_amivantamab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2549199_amivantamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2549199_amivantamab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2549199_amivantamab
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2549199_amivantamab
sotorasib; systemic,ATC 5th,L01XX73,2550714_sotorasib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2550714_sotorasib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2550714_sotorasib
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2550714_sotorasib
Other antineoplastic agents,ATC 4th,L01XX,2550714_sotorasib
Antiviral monoclonal antibodies,ATC 4th,J06BD,2550731_sotrovimab
sotrovimab; parenteral,ATC 5th,J06BD05,2550731_sotrovimab
IMMUNE SERA AND IMMUNOGLOBULINS,ATC 2nd,J06,2550731_sotrovimab
IMMUNOGLOBULINS,ATC 3rd,J06B,2550731_sotrovimab
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2550731_sotrovimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2555_cisplatin
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2555_cisplatin
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2555_cisplatin
Platinum compounds,ATC 4th,L01XA,2555_cisplatin
cisplatin; parenteral,ATC 5th,L01XA01,2555_cisplatin
aducanumab; systemic,ATC 5th,N06DX03,2557217_aducanumab
NERVOUS SYSTEM,ATC 1st,N,2557217_aducanumab
PSYCHOANALEPTICS,ATC 2nd,N06,2557217_aducanumab
ANTI-DEMENTIA DRUGS,ATC 3rd,N06D,2557217_aducanumab
Other anti-dementia drugs,ATC 4th,N06DX,2557217_aducanumab
Complement inhibitors,ATC 4th,L04AJ,2557372_pegcetacoplan
pegcetacoplan; parenteral,ATC 5th,L04AJ03,2557372_pegcetacoplan
pegcetacoplan; parenteral,ATC 5th,S01XA31,2557372_pegcetacoplan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2557372_pegcetacoplan
SENSORY ORGANS,ATC 1st,S,2557372_pegcetacoplan
OPHTHALMOLOGICALS,ATC 2nd,S01,2557372_pegcetacoplan
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2557372_pegcetacoplan
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2557372_pegcetacoplan
OTHER OPHTHALMOLOGICALS,ATC 3rd,S01X,2557372_pegcetacoplan
Other ophthalmologicals,ATC 4th,S01XA,2557372_pegcetacoplan
somapacitan; systemic,ATC 5th,H01AC07,2557373_somapacitan
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,2557373_somapacitan
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,2557373_somapacitan
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,2557373_somapacitan
Somatropin and somatropin agonists,ATC 4th,H01AC,2557373_somapacitan
odevixibat; systemic,ATC 5th,A05AX05,2563966_odevixibat
belumosudil; systemic,ATC 5th,L04AA48,2564025_belumosudil
anifrolumab; parenteral,ATC 5th,L04AG11,2565265_anifrolumab
Monoclonal antibodies,ATC 4th,L04AG,2565265_anifrolumab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2565265_anifrolumab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2565265_anifrolumab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2565265_anifrolumab
avalglucosidase alfa; parenteral,ATC 5th,A16AB22,2565814_avalglucosidase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2565814_avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2565814_avalglucosidase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2565814_avalglucosidase_alfa
Enzymes,ATC 4th,A16AB,2565814_avalglucosidase_alfa
belzutifan; oral,ATC 5th,L01XX74,2567226_belzutifan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2567226_belzutifan
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2567226_belzutifan
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2567226_belzutifan
Other antineoplastic agents,ATC 4th,L01XX,2567226_belzutifan
difelikefalin; parenteral,ATC 5th,V03AX04,2569089_difelikefalin
VARIOUS,ATC 1st,V,2569089_difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 2nd,V03,2569089_difelikefalin
ALL OTHER THERAPEUTIC PRODUCTS,ATC 3rd,V03A,2569089_difelikefalin
Other therapeutic products,ATC 4th,V03AX,2569089_difelikefalin
lonapegsomatropin; parenteral,ATC 5th,H01AC09,2569562_lonapegsomatropin
"SYSTEMIC HORMONAL PREPARATIONS, EXCL. SEX HORMONES AND INSULINS",ATC 1st,H,2569562_lonapegsomatropin
PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES,ATC 2nd,H01,2569562_lonapegsomatropin
ANTERIOR PITUITARY LOBE HORMONES AND ANALOGUES,ATC 3rd,H01A,2569562_lonapegsomatropin
Somatropin and somatropin agonists,ATC 4th,H01AC,2569562_lonapegsomatropin
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2570736_mobocertinib
Epidermal growth factor receptor (EGFR) tyrosine kinase inhibitors,ATC 4th,L01EB,2570736_mobocertinib
mobocertinib; oral,ATC 5th,L01EB10,2570736_mobocertinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2570736_mobocertinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2570736_mobocertinib
maralixibat chloride; systemic,ATC 5th,A05AX04,2571074_maralixibat
Calcitonin gene-related peptide (CGRP) antagonists,ATC 4th,N02CD,2571813_atogepant
atogepant; oral,ATC 5th,N02CD07,2571813_atogepant
NERVOUS SYSTEM,ATC 1st,N,2571813_atogepant
ANALGESICS,ATC 2nd,N02,2571813_atogepant
ANTIMIGRAINE PREPARATIONS,ATC 3rd,N02C,2571813_atogepant
avacopan; oral,ATC 5th,L04AJ05,2572100_avacopan
Complement inhibitors,ATC 4th,L04AJ,2572100_avacopan
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2572100_avacopan
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2572100_avacopan
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2572100_avacopan
asciminib; systemic,ATC 5th,L01EA06,2584304_asciminib
maribavir; systemic,ATC 5th,J05AX10,2586068_maribavir
vosoritide; systemic,ATC 5th,M05BX07,2586354_vosoritide
DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION,ATC 3rd,M05B,2586354_vosoritide
Other drugs affecting bone structure and mineralization,ATC 4th,M05BX,2586354_vosoritide
ropeginterferon alfa-2b; systemic,ATC 5th,L03AB15,2587059_ropeginterferon_alfa_2b
efgartigimod alfa; parenteral,ATC 5th,L04AA58,2587717_efgartigimod_alfa
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2587717_efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2587717_efgartigimod_alfa
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2587717_efgartigimod_alfa
Selective immunosuppressants,ATC 4th,L04AA,2587717_efgartigimod_alfa
tezepelumab; systemic,ATC 5th,R03DX11,2587789_tezepelumab
molnupiravir; oral,ATC 5th,J05AB18,2587901_molnupiravir
ANTIINFECTIVES FOR SYSTEMIC USE,ATC 1st,J,2587901_molnupiravir
ANTIVIRALS FOR SYSTEMIC USE,ATC 2nd,J05,2587901_molnupiravir
DIRECT ACTING ANTIVIRALS,ATC 3rd,J05A,2587901_molnupiravir
Nucleosides and nucleotides excl. reverse transcriptase inhibitors,ATC 4th,J05AB,2587901_molnupiravir
tralokinumab; parenteral,ATC 5th,D11AH07,2589225_tralokinumab
tebentafusp; parenteral,ATC 5th,L01XX75,2590743_tebentafusp
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2590743_tebentafusp
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2590743_tebentafusp
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2590743_tebentafusp
Other antineoplastic agents,ATC 4th,L01XX,2590743_tebentafusp
Complement inhibitors,ATC 4th,L04AJ,2591404_sutimlimab
sutimlimab; parenteral,ATC 5th,L04AJ04,2591404_sutimlimab
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2591404_sutimlimab
IMMUNOSUPPRESSANTS,ATC 2nd,L04,2591404_sutimlimab
IMMUNOSUPPRESSANTS,ATC 3rd,L04A,2591404_sutimlimab
abrocitinib; oral,ATC 5th,D11AH08,2591476_abrocitinib
faricimab; ophthalmic,ATC 5th,S01LA09,2591519_faricimab
SENSORY ORGANS,ATC 1st,S,2591519_faricimab
OPHTHALMOLOGICALS,ATC 2nd,S01,2591519_faricimab
OCULAR VASCULAR DISORDER AGENTS,ATC 3rd,S01L,2591519_faricimab
Antineovascularisation agents,ATC 4th,S01LA,2591519_faricimab
Other hematological agents,ATC 4th,B06AX,2594468_mitapivat
mitapivat; oral,ATC 5th,B06AX04,2594468_mitapivat
BLOOD AND BLOOD FORMING ORGANS,ATC 1st,B,2594468_mitapivat
OTHER HEMATOLOGICAL AGENTS,ATC 2nd,B06,2594468_mitapivat
OTHER HEMATOLOGICAL AGENTS,ATC 3rd,B06A,2594468_mitapivat
Antineoplastic cell and gene therapy,ATC 4th,L01XL,2594775_ciltacabtagene_autoleucel
ciltacabtagene autoleucel; parenteral,ATC 5th,L01XL05,2594775_ciltacabtagene_autoleucel
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2594775_ciltacabtagene_autoleucel
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2594775_ciltacabtagene_autoleucel
OTHER ANTINEOPLASTIC AGENTS,ATC 3rd,L01X,2594775_ciltacabtagene_autoleucel
PROTEIN KINASE INHIBITORS,ATC 3rd,L01E,2595243_pacritinib
Janus-associated kinase (JAK) inhibitors,ATC 4th,L01EJ,2595243_pacritinib
pacritinib; oral,ATC 5th,L01EJ03,2595243_pacritinib
ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,ATC 1st,L,2595243_pacritinib
ANTINEOPLASTIC AGENTS,ATC 2nd,L01,2595243_pacritinib
Combinations of monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FY,2596773_relatlimab
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2596773_relatlimab
nivolumab and relatlimab; parenteral,ATC 5th,L01FY02,2596773_relatlimab
lutetium (177Lu) vipivotide tetraxetan; parenteral,ATC 5th,V10XX05,2597054_vipivotide_tetraxetan
VARIOUS,ATC 1st,V,2597054_vipivotide_tetraxetan
THERAPEUTIC RADIOPHARMACEUTICALS,ATC 2nd,V10,2597054_vipivotide_tetraxetan
OTHER THERAPEUTIC RADIOPHARMACEUTICALS,ATC 3rd,V10X,2597054_vipivotide_tetraxetan
Various therapeutic radiopharmaceuticals,ATC 4th,V10XX,2597054_vipivotide_tetraxetan
mavacamten; oral,ATC 5th,C01EB24,2600867_mavacamten
OTHER CARDIAC PREPARATIONS,ATC 3rd,C01E,2600867_mavacamten
Other cardiac preparations,ATC 4th,C01EB,2600867_mavacamten
CARDIOVASCULAR SYSTEM,ATC 1st,C,2600867_mavacamten
CARDIAC THERAPY,ATC 2nd,C01,2600867_mavacamten
vutrisiran; parenteral,ATC 5th,N07XX18,2604578_vutrisiran
NERVOUS SYSTEM,ATC 1st,N,2604578_vutrisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 2nd,N07,2604578_vutrisiran
OTHER NERVOUS SYSTEM DRUGS,ATC 3rd,N07X,2604578_vutrisiran
Other nervous system drugs,ATC 4th,N07XX,2604578_vutrisiran
ganaxolone; oral,ATC 5th,N03AX27,2604689_ganaxolone
NERVOUS SYSTEM,ATC 1st,N,2604689_ganaxolone
ANTIEPILEPTICS,ATC 2nd,N03,2604689_ganaxolone
ANTIEPILEPTICS,ATC 3rd,N03A,2604689_ganaxolone
Other antiepileptics,ATC 4th,N03AX,2604689_ganaxolone
olipudase alfa; parenteral,ATC 5th,A16AB25,2610407_olipudase_alfa
ALIMENTARY TRACT AND METABOLISM,ATC 1st,A,2610407_olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 2nd,A16,2610407_olipudase_alfa
OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS,ATC 3rd,A16A,2610407_olipudase_alfa
Enzymes,ATC 4th,A16AB,2610407_olipudase_alfa
MONOCLONAL ANTIBODIES AND ANTIBODY DRUG CONJUGATES,ATC 3rd,L01F,2619426_teclistamab
Other monoclonal antibodies and antibody drug conjugates,ATC 4th,L01FX,2619426_teclistamab
teclistamab; parenteral,ATC 5th,L01FX24,2619426_teclistamab
